case_id,arch,anchored,pose,noise,seed,gt_x,gt_y,pred_x,pred_y,err_px,success_1px,gt_rotation_deg,gt_scale,theta_err_deg,scale_err,confidence,low_confidence_flag,ncc_peak,psr,n_tied,tie_break_used,uniqueness_score,theta_est,scale_est,subpixel_error,subpixel_method,mode_used,failure_mode,elapsed_ms,wall_ms,error
dram_anchored_pose-none_0016,dram,anchored,none,medium,20260823,891.0634355628795,225.2081604976576,891.0699999928474,225.19999998807907,0.01047309206420866,1,0.0,10.0,-2.109375,0.0,0.061324350173503024,1,0.8395382165908813,2.5434139899195074,1,False,0.30035197498722377,-2.109375,10.0,0.27017974853515625,phase_cross_correlation,ambiguous,none,406.7690000010771,406.7744580024737,
dram_anchored_pose-none_0017,dram,anchored,none,medium,20260824,90.6062556598273,124.00079407296602,90.61999999731779,124.0,0.013767256986340373,1,0.0,10.0,0.0,0.0,0.07499514522314661,1,0.9818788170814514,2.975248790354208,1,False,0.2884661383514404,0.0,10.0,0.09359601140022278,phase_cross_correlation,ambiguous,none,368.893749997369,368.89991700445535,
dram_anchored_pose-none_0018,dram,anchored,none,high,20260825,109.54818884074346,174.1488406861064,109.5599999986589,174.15999999642372,0.016249112531498435,1,0.0,10.0,-2.109375,0.0,0.06548663343503779,1,0.8805661201477051,2.6836402437768943,1,False,0.307891256768018,-2.109375,10.0,0.26280421018600464,phase_cross_correlation,ambiguous,none,406.4939579984639,406.50054199795704,
dram_anchored_pose-none_0019,dram,anchored,none,high,20260826,231.23683679779344,180.29016024682034,231.2199999988079,180.27000001072884,0.026266193468874675,1,0.0,10.0,-0.703125,0.0,0.06530000454127205,1,0.9705498814582825,2.677532976994255,1,False,0.30141142013503613,-0.703125,10.0,0.13777342438697815,phase_cross_correlation,ambiguous,none,381.58520800061524,381.591124998522,
dram_anchored_pose-none_0020,dram,anchored,none,high,20260827,678.5219564311266,677.7955254860101,678.5200000107288,677.7999999970198,0.004883526343572994,1,0.0,10.0,-0.703125,0.0,0.07348441494272641,1,0.9574244618415833,2.931284950245463,1,False,0.3112575609839708,-0.703125,10.0,0.15016652643680573,phase_cross_correlation,ambiguous,none,380.65383399953134,380.65920900407946,
dram_anchored_pose-none_0021,dram,anchored,none,high,20260828,827.729954021984,494.08618833762546,813.2199999988079,450.55000000074506,45.89050512534161,0,0.0,10.0,0.0,0.0,0.06048766797210225,1,0.9754654169082642,2.514157128319464,1,False,0.3037659406986535,0.0,10.0,0.19623348116874695,phase_cross_correlation,ambiguous,none,369.25337499997113,369.2587920013466,
dram_anchored_pose-none_0022,dram,anchored,none,high,20260829,662.9662488192854,419.7652230076761,662.9600000008941,419.74000000953674,0.02598552224657328,1,0.0,10.0,0.703125,0.0,0.07482550100701302,1,0.9737368226051331,2.97035276430499,1,False,0.2996730579020977,0.703125,10.0,0.13790768384933472,phase_cross_correlation,ambiguous,none,382.69766599842114,382.7035829963279,
dram_anchored_pose-none_0023,dram,anchored,none,high,20260830,213.50529312651278,378.59888955464135,213.50999999046326,378.59999999403954,0.00483607732623526,1,0.0,10.0,-0.703125,0.0,0.06423699193324148,1,0.9536833167076111,2.642433990372834,1,False,0.3158451925868392,-0.703125,10.0,0.14832904934883118,phase_cross_correlation,ambiguous,none,386.55987499805633,386.566250002943,
dram_anchored_pose-none_0024,dram,anchored,none,high,20260831,499.15651337698955,907.5884994850786,499.17000000178814,907.5999999940395,0.017724298429504258,1,0.0,10.0,-0.703125,0.0,0.06765638263542191,1,0.9665515422821045,2.753480526339779,1,False,0.30388611965802315,-0.703125,10.0,0.15045857429504395,phase_cross_correlation,ambiguous,none,383.48237500031246,383.488583000144,
dram_anchored_pose-none_0025,dram,anchored,none,high,20260832,546.4402498790027,512.5697836871215,546.4200000017881,512.5799999982119,0.022681061251684707,1,0.0,10.0,-1.40625,0.0,0.06533515509808088,1,0.9362382292747498,2.678684487899686,1,False,0.30019573630446195,-1.40625,10.0,0.19825991988182068,phase_cross_correlation,ambiguous,none,408.99699999863515,409.0036250054254,
dram_anchored_pose-none_0026,dram,anchored,none,high,20260833,483.36777765861353,86.48143187212058,483.35999999940395,86.48000000044703,0.007908365145203572,1,0.0,10.0,0.0,0.0,0.06404392510211603,1,0.991175651550293,2.6360012616303785,1,False,0.3144674750570357,0.0,10.0,0.11229141801595688,phase_cross_correlation,ambiguous,none,368.9985830060323,369.0048749995185,
dram_anchored_pose-small_0027,dram,anchored,small,low,20260834,224.039361168415,86.535944556148,224.03999999165535,86.53999999910593,0.004105449149295922,1,-2.7797748775584195,9.844988656233628,-0.7358501224415805,0.15501134376637182,0.06660658611474929,1,0.9359113574028015,2.719953371651066,1,False,0.2810987679605633,-3.515625,10.0,0.1783834546804428,phase_cross_correlation,ambiguous,none,402.900667002541,402.9085829970427,
dram_anchored_pose-small_0028,dram,anchored,small,low,20260835,134.3098489097896,145.70598015778063,134.3100000023842,145.71000000834465,0.004022689091788837,1,1.6028967935379779,10.023207269057611,-0.8997717935379779,-0.023207269057611057,0.06366790402616603,1,0.9509573578834534,2.623420714430041,1,False,0.3057653584853709,0.703125,10.0,0.15261836349964142,phase_cross_correlation,ambiguous,none,379.5827499998268,379.5892089983681,
dram_anchored_pose-small_0029,dram,anchored,small,low,20260836,694.5492442621131,808.474642587429,694.5399999916553,808.4600000083447,0.01731651404116667,1,4.446616184227077,10.211057888570638,-1.6341161842270768,-0.21105788857063779,0.07293761754754802,1,0.8888695240020752,2.915167326755117,1,False,0.288977684638679,2.8125,10.0,0.22367705404758453,phase_cross_correlation,ambiguous,none,402.5610829994548,402.567540993914,
dram_anchored_pose-small_0030,dram,anchored,small,low,20260837,424.7729807558094,745.5237709618125,424.75999999046326,745.5799999982119,0.05770792669446032,1,4.887330447429575,10.058791155105183,-4.887330447429575,-0.05879115510518318,0.050724421536056906,1,0.5036361217498779,2.1414166740079232,1,False,0.28801935381378235,0.0,10.0,0.5529777407646179,phase_cross_correlation,ambiguous,none,366.76587499823654,366.77229199995054,
dram_anchored_pose-small_0031,dram,anchored,small,low,20260838,666.2059866841,667.0144132874726,666.1999999880791,667.0099999904633,0.007437588301336523,1,-0.5226799112253444,10.106292226927351,0.5226799112253444,-0.10629222692735141,0.07153268199895964,1,0.9482001066207886,2.873238509386966,1,False,0.2768780159238279,0.0,10.0,0.1471835970878601,phase_cross_correlation,ambiguous,none,364.5292499932111,364.5355839980766,
dram_anchored_pose-small_0032,dram,anchored,small,low,20260839,570.4252362077422,476.15252164997924,570.4499999992549,476.1599999964237,0.025868340411250204,1,-1.4858458586059675,9.731363135798347,-0.6235291413940325,0.2686368642016532,0.0691925253255808,1,0.8883974552154541,2.801680758981747,1,False,0.2797633304370344,-2.109375,10.0,0.24587737023830414,phase_cross_correlation,ambiguous,none,402.275374995952,402.28187500179047,
dram_anchored_pose-small_0033,dram,anchored,small,low,20260840,458.6866462973992,255.1685343678363,458.6899999976158,255.15999999642372,0.009169667417664788,1,3.874951741806486,9.842178617086539,-1.0624517418064858,0.15782138291346115,0.06925774594707461,1,0.9123935103416443,2.8037052063784293,1,False,0.274753731056124,2.8125,10.0,0.20703542232513428,phase_cross_correlation,ambiguous,none,404.3156660045497,404.32487500220304,
dram_anchored_pose-small_0034,dram,anchored,small,low,20260841,328.8916297670787,887.2243572961602,328.8999999985099,887.2199999988079,0.009436461965561815,1,-3.7707462559711558,10.228771505722474,-0.44800374402884424,-0.22877150572247373,0.07374871148070883,1,0.9551138281822205,2.9390359117920246,1,False,0.28280336366075276,-4.21875,10.0,0.16295595467090607,phase_cross_correlation,ambiguous,none,388.1992079986958,388.2082089985488,
dram_anchored_pose-small_0035,dram,anchored,small,low,20260842,609.8846431407513,660.9969200914933,536.5500000007451,693.429999999702,80.18649859424167,0,2.101064028907349,9.788442304986468,0.008310971092650998,0.21155769501353205,0.06015202423894869,1,0.9102264642715454,2.502313921532763,1,False,0.2966524537967443,2.109375,10.0,0.34001320600509644,phase_cross_correlation,ambiguous,none,407.76937500049826,407.77479199459776,
dram_anchored_pose-small_0036,dram,anchored,small,medium,20260843,135.79748447778692,673.6411714540867,135.78999999165535,673.640000000596,0.007575607958077854,1,1.1823380954244145,9.991311236288338,-1.1823380954244145,0.008688763711662162,0.06875934615494145,1,0.9354804158210754,2.7881898757502523,1,False,0.2917945116370022,0.0,10.0,0.19066663086414337,phase_cross_correlation,ambiguous,none,372.75133300136076,372.7574160002405,
dram_anchored_pose-small_0037,dram,anchored,small,medium,20260844,547.6301665186736,438.90449098307107,547.6199999973178,438.90000000596046,0.011114271540960403,1,3.1968253801898685,10.017599045219745,-3.1968253801898685,-0.01759904521974498,0.05897636384994884,1,0.6806318759918213,2.460336987074551,1,False,0.29570917342342434,0.0,10.0,0.4096217751502991,phase_cross_correlation,ambiguous,none,373.29754100210266,373.3035419936641,
dram_anchored_pose-small_0038,dram,anchored,small,medium,20260845,806.503308085577,398.7167938292946,806.4900000002235,398.7099999934435,0.014941932316414129,1,-3.180117657496732,10.227198651800137,3.180117657496732,-0.22719865180013699,0.05502336369617615,1,0.6237618327140808,2.3131953716173514,1,False,0.3029487233771086,0.0,10.0,0.457348495721817,phase_cross_correlation,ambiguous,none,369.89770799846156,369.9036249963683,
dram_anchored_pose-small_0039,dram,anchored,small,medium,20260846,111.03808871571891,493.9181990839855,111.0300000011921,493.93000000715256,0.014306959505483717,1,2.5954181832435577,10.245235842276411,-1.1891681832435577,-0.24523584227641138,0.06486015598468206,1,0.8758396506309509,2.6630748438477525,1,False,0.293789003938213,1.40625,10.0,0.2579711675643921,phase_cross_correlation,ambiguous,none,406.7302910043509,406.7368749965681,
dram_anchored_pose-small_0040,dram,anchored,small,medium,20260847,284.3758118511194,103.75600264240674,284.3700000047684,103.76000000536442,0.007053826523488036,1,-4.964449139223808,10.149408881388005,-0.6605508607761923,-0.14940888138800545,0.061763111100134986,1,0.95344477891922,2.5586076291105275,1,False,0.30188184216979147,-5.625,10.0,0.14576545357704163,phase_cross_correlation,ambiguous,none,395.5902499947115,395.5959579980117,
dram_anchored_pose-small_0041,dram,anchored,small,medium,20260848,700.8851983400242,612.4152746077232,700.9000000059605,612.4200000017881,0.015537653090407668,1,2.1321799735482703,10.13960260106421,-2.1321799735482703,-0.13960260106420996,0.06721364063750802,1,0.8352588415145874,2.7394000408862786,1,False,0.29060304638178647,0.0,10.0,0.30394330620765686,phase_cross_correlation,ambiguous,none,369.03275000076974,369.0382499989937,
dram_anchored_pose-small_0042,dram,anchored,small,medium,20260849,811.3424628322523,639.9793228231513,811.359999999404,639.9600000083447,0.026094509072915443,1,-0.9266131748368356,9.990470671704049,0.9266131748368356,0.00952932829595099,0.06464475412397337,1,0.9515702128410339,2.6559611199519337,1,False,0.2886826708818525,0.0,10.0,0.1547410637140274,phase_cross_correlation,ambiguous,none,370.91412500012666,370.92024999583373,
dram_anchored_pose-small_0043,dram,anchored,small,medium,20260850,908.4841837538216,828.8418916410936,908.480000000447,828.830000013113,0.012606133758171597,1,-2.971469840270723,9.888946877230218,2.971469840270723,0.11105312276978196,0.06181680873673764,1,0.71738201379776,2.5604601674431766,1,False,0.29672933213087915,0.0,10.0,0.3916975259780884,phase_cross_correlation,ambiguous,none,425.2839580003638,425.2908330017817,
dram_anchored_pose-small_0044,dram,anchored,small,medium,20260851,723.339317017613,790.725731586064,723.330000013113,790.7299999892712,0.010248211492339914,1,-4.147855422814427,10.053740290211401,-0.07089457718557313,-0.05374029021140103,0.07358872575025094,1,0.9827813506126404,2.934347109113226,1,False,0.2861387685290575,-4.21875,10.0,0.10017503798007965,phase_cross_correlation,ambiguous,none,397.31583300454076,397.3217079983442,
dram_anchored_pose-small_0045,dram,anchored,small,high,20260852,190.71282033502274,524.7743774152493,190.7199999988079,524.7800000011921,0.009119267774986546,1,-1.9986153486420333,10.035955518265048,1.9986153486420333,-0.03595551826504817,0.06066385744798369,1,0.8619321584701538,2.52034939419297,1,False,0.30127987040910126,0.0,10.0,0.2804079055786133,phase_cross_correlation,ambiguous,none,370.96837499848334,370.97541600087425,
dram_anchored_pose-small_0046,dram,anchored,small,high,20260853,726.6221950435852,597.6528938037579,726.609999999404,597.609999999404,0.04459369411183133,1,4.759115746781833,10.120663256068125,-1.2434907467818332,-0.12066325606812534,0.07366579429854651,1,0.9496452212333679,2.9366069757223863,1,False,0.3128978570979983,3.515625,10.0,0.18975098431110382,phase_cross_correlation,ambiguous,none,427.78804100089474,427.7935000063735,
dram_anchored_pose-small_0047,dram,anchored,small,high,20260854,338.36528164328104,255.74814204626614,338.3700000047684,255.73999999463558,0.009410416562502431,1,-4.425817933922952,9.934928132727002,-0.49605706607704825,0.06507186727299796,0.07267626850301817,1,0.9725670218467712,2.907424342475282,1,False,0.31584742445033787,-4.921875,10.0,0.14362816512584686,phase_cross_correlation,ambiguous,none,414.66987499734387,414.6761250012787,
dram_anchored_pose-small_0048,dram,anchored,small,high,20260855,465.2562414914341,610.2737942699528,465.2699999958277,610.2699999958277,0.014272104234652956,1,0.5105307468015563,9.971007140279207,-0.5105307468015563,0.028992859720792907,0.073937010119295,1,0.9786914587020874,2.94454252029846,1,False,0.30966660675513746,0.0,10.0,0.12797929346561432,phase_cross_correlation,ambiguous,none,369.35012500180164,369.356584000343,
dram_anchored_pose-small_0049,dram,anchored,small,high,20260856,516.5999980082075,484.47086263791,516.5900000035763,484.4699999988079,0.010035150363949167,1,-0.6179862189886642,10.159444615658835,-0.08513878101133576,-0.15944461565883472,0.0701478836647959,1,0.9219556450843811,2.8311601571415452,1,False,0.30462799999457596,-0.703125,10.0,0.18945060670375824,phase_cross_correlation,ambiguous,none,377.6090829996974,377.6144590010517,
dram_anchored_pose-small_0050,dram,anchored,small,high,20260857,696.6344904759969,758.419931058276,696.6199999973178,758.4099999964237,0.017567013458877935,1,-4.529874371768114,9.715622468784286,-0.3920006282318864,0.2843775312157142,0.06220913613271505,1,0.8935793042182922,2.573949815208417,1,False,0.3035659647065252,-4.921875,10.0,0.25589558482170105,phase_cross_correlation,ambiguous,none,397.7149590064073,397.7205839983071,
dram_anchored_pose-small_0051,dram,anchored,small,high,20260858,693.978183995131,621.8611031403026,693.9699999988079,621.8499999940395,0.013793391633479321,1,-4.123140292262576,9.979006507778866,0.6075152922625762,0.02099349222113389,0.07086038111573113,1,0.959334671497345,2.852904921799638,1,False,0.306269983526811,-3.515625,10.0,0.13620814681053162,phase_cross_correlation,ambiguous,none,410.3969159987173,410.4030419985065,
dram_anchored_pose-small_0052,dram,anchored,small,high,20260859,587.9700272062198,349.1423381552984,336.570000000298,794.5099999997765,511.4238241380192,0,1.522362998116984,9.994462792420265,-1.522362998116984,0.005537207579735082,0.058572665459659244,1,0.8936148285865784,2.4457419268509035,1,False,0.3079257720873952,0.0,10.0,0.3580348789691925,phase_cross_correlation,ambiguous,none,370.6572919982136,370.66287500056205,
dram_anchored_pose-small_0053,dram,anchored,small,high,20260860,384.6346389113667,111.60463043374017,384.6199999973178,111.60999999940395,0.015592627743573706,1,-1.8898960838007495,10.147430502123436,1.8898960838007495,-0.1474305021234361,0.06353213076033182,1,0.8635536432266235,2.6188611245271622,1,False,0.3093853380576521,0.0,10.0,0.27956947684288025,phase_cross_correlation,ambiguous,none,380.55599999643164,380.5629579946981,
dram_anchored_pose-large_0054,dram,anchored,large,low,20260861,440.867595758302,785.9346928825228,440.84999999403954,785.9300000071526,0.018210820937580693,1,-2.0736601545614572,9.503558807926154,-1.4419648454385428,0.4964411920738456,0.06148255291194548,1,0.7477619647979736,2.5489039916483787,1,False,0.286745222131744,-3.515625,10.0,0.36889511346817017,phase_cross_correlation,ambiguous,none,410.8322079991922,410.8386659936514,
dram_anchored_pose-large_0055,dram,anchored,large,low,20260862,297.4499597403164,797.5105062480358,297.42000000178814,797.519999999553,0.03142796924001444,1,3.8504253598831504,10.203066589119683,-1.7410503598831504,-0.20306658911968256,0.07298092374006337,1,0.8926005363464355,2.9164478890513106,1,False,0.28392514186322687,2.109375,10.0,0.248088076710701,phase_cross_correlation,ambiguous,none,405.78337499755435,405.7892080018064,
dram_anchored_pose-large_0056,dram,anchored,large,low,20260863,669.421507838135,852.2950229976549,669.3299999982119,852.4600000008941,0.18865602658059027,1,6.4984020405961616,10.228261710586818,-6.4984020405961616,-0.22826171058681766,0.043554996965505945,1,0.27893197536468506,1.8216022970151635,1,False,0.2917730043676496,0.0,10.0,0.6805891990661621,phase_cross_correlation,ambiguous,none,367.8206250042422,367.8260419983417,
dram_anchored_pose-large_0057,dram,anchored,large,low,20260864,492.39571120461363,616.7442996868616,455.42,628.65,38.845191710599806,0,6.332107225080803,10.405866514577076,-12.660232225080803,-0.4058665145770757,0.05390542046319158,1,0.15074117481708527,2.269776991230651,1,False,0.29464575445663926,-6.328125,10.0,0.8490772519866128,surface_upsampling,ambiguous,none,399.1162499951315,399.12270799686667,
dram_anchored_pose-large_0058,dram,anchored,large,low,20260865,732.1034290123812,295.56486679566314,732.109999999404,295.56999999284744,0.00833832020171801,1,0.04021901139541839,10.083026773857826,-0.7433440113954184,-0.08302677385782609,0.06846802897482873,1,0.9346680045127869,2.77907278896071,1,False,0.29786797726127506,-0.703125,10.0,0.15939316153526306,phase_cross_correlation,ambiguous,none,377.1761250027339,377.18233299528947,
dram_anchored_pose-large_0059,dram,anchored,large,low,20260866,885.7171437648049,741.9554325312993,885.7000000029802,741.9399999976158,0.02306667868138847,1,3.675287918599123,9.933816707326837,-1.565912918599123,0.0661832926731627,0.07090732804991344,1,0.9083996415138245,2.8543305947638133,1,False,0.28344578243665397,2.109375,10.0,0.20893731713294983,phase_cross_correlation,ambiguous,none,403.5948750024545,403.6007079994306,
dram_anchored_pose-large_0060,dram,anchored,large,low,20260867,260.2983510414417,393.5024622276527,260.28999999165535,393.47000002861023,0.03351916465557259,1,6.65972966177452,9.820857927688296,-1.03472966177452,0.17914207231170387,0.07026625072235188,1,0.9254318475723267,2.834786708823155,1,False,0.28601944470247626,5.625,10.0,0.19659854471683502,phase_cross_correlation,ambiguous,none,399.54445799958194,399.5512499968754,
dram_anchored_pose-large_0061,dram,anchored,large,low,20260868,319.52808765738564,669.1468726761681,254.22999998927116,653.7899999916553,67.0796078682717,0,5.20247738535668,9.988256908017847,-5.20247738535668,0.01174309198215262,0.050710664026182836,1,0.4738035202026367,2.1408451740904706,1,False,0.2830930597156584,0.0,10.0,0.58102947473526,phase_cross_correlation,ambiguous,none,380.73058399459114,380.73650000296766,
dram_anchored_pose-large_0062,dram,anchored,large,low,20260869,636.0699350692969,309.8968596111385,636.0800000429153,309.93000000715256,0.03463509119244597,1,6.276725187512476,10.319401268206274,-6.276725187512476,-0.3194012682062741,0.04531046158194582,1,0.32137465476989746,1.904303497719346,1,False,0.28682064210005104,0.0,10.0,0.6705838441848755,phase_cross_correlation,ambiguous,none,368.3728749965667,368.3792910014745,
dram_anchored_pose-large_0063,dram,anchored,large,medium,20260870,311.5032958479918,577.3403438308851,311.5,577.4700000006706,0.12969805309802523,1,-6.420929389807553,9.987096931703269,6.420929389807553,0.01290306829673149,0.04515897279356439,1,0.23686890304088593,1.8972882602431798,1,False,0.301030796166718,0.0,10.0,0.6733813285827637,phase_cross_correlation,ambiguous,none,371.53454100189265,371.53991700324696,
dram_anchored_pose-large_0064,dram,anchored,large,medium,20260871,188.69308264527194,95.41558849302875,188.6899999976158,95.40999999642372,0.006382320179703624,1,-6.848920075346879,10.478712998728149,-1.5885799246531214,-0.4787129987281489,0.05821757094957657,1,0.7204055786132812,2.432825869322703,1,False,0.2896683774061203,-8.4375,10.0,0.38292139768600464,phase_cross_correlation,ambiguous,none,388.76283400168177,388.7694580043899,
dram_anchored_pose-large_0065,dram,anchored,large,medium,20260872,109.66890153979473,608.14169610067,49.90999999642372,648.0800000429153,71.87624388804332,0,7.235938743396217,9.91609785664567,-7.235938743396217,0.08390214335432944,0.043552617891335355,1,0.18765823543071747,1.821488074607986,1,False,0.3135257563494444,0.0,10.0,0.7381427884101868,phase_cross_correlation,ambiguous,none,378.0023750005057,378.01066700194497,
dram_anchored_pose-large_0066,dram,anchored,large,medium,20260873,275.58056969576035,635.1867088911124,275.570000000298,635.2199999988079,0.034928731923159005,1,5.846300512299486,9.935087347205457,-5.846300512299486,0.06491265279454339,0.04730237380268341,1,0.3976260721683502,1.9945258265806656,1,False,0.2894068612610996,0.0,10.0,0.6316999197006226,phase_cross_correlation,ambiguous,none,369.09041599574266,369.09633300092537,
dram_anchored_pose-large_0067,dram,anchored,large,medium,20260874,841.5186320560837,871.9580082477297,841.519999999553,871.9499999880791,0.008124253317517769,1,2.136310396240127,9.928007510237686,-0.7300603962401269,0.0719924897623141,0.06742827507011803,1,0.9642462730407715,2.7462367519982362,1,False,0.30198060347159206,1.40625,10.0,0.12315436452627182,phase_cross_correlation,ambiguous,none,411.151250002149,411.1580419994425,
dram_anchored_pose-large_0068,dram,anchored,large,medium,20260875,890.5881218953368,896.5449761886151,890.0,895.98,0.8155277171725261,1,-6.918257501546718,10.27497279337824,6.918257501546718,-0.27497279337823954,0.04255633703506887,1,0.2802269458770752,1.773123787469814,1,False,0.28420947963665427,0.0,10.0,0.7132234040951977,surface_upsampling,ambiguous,none,371.1842499978957,371.19704199722037,
